latitude,longitude,place_name
-0.02,-170.0,
-10.0,-170.0,
-14.99,-170.0,
-19.95,-170.01,
-25.0,-170.0,
-30.02,-170.0,
-34.99,-170.05,
-40.01,-169.99,
10.03,-170.13,
15.01,-170.02,
20.01,-169.97,
24.0,-170.01,
35.03,-170.03,
40.01,-170.0,
45.01,-170.02,
50.0,-170.03,
54.99,-170.0,
59.99,-170.66,
64.25,-167.99,
68.0,-168.0,
38.03,141.08,"Watari, Watari County, Miyagi Prefecture, Japan"
38.0367,140.5719,"Shiroishi, Miyagi Prefecture, 989-0733, Japan"
38.0076,141.0919,"Watari, Watari County, Miyagi Prefecture, Japan"
37.5931,141.1519,"Minamisoma, Fukushima Prefecture, Japan"
38.0221,141.0319,"Watari, Watari County, Miyagi Prefecture, Japan"
37.5834,141.1919,"Minamisoma, Fukushima Prefecture, Japan"
38.0173,141.0519,"Watari, Watari County, Miyagi Prefecture, Japan"
37.5786,141.2119,"Minamisoma, Fukushima Prefecture, Japan"
26.73,128.23,"Kunigami, Okinawa Prefecture, Japan"
26.73,128.24,"Kunigami, Okinawa Prefecture, 905-1504, Japan"
26.73,128.25,"Kunigami, Okinawa Prefecture, 905-1504, Japan"
26.73,128.26,"Kunigami, Okinawa Prefecture, 905-1504, Japan"
26.73,128.27,"Kunigami, Okinawa Prefecture, 905-1504, Japan"
26.73,128.28,"Kunigami, Okinawa Prefecture, Japan"
26.73,128.29,"Prefectural Highway Route 70 Kunigami-Higashi Line, Kunigami, Okinawa Prefecture, 905-1504, Japan"
26.73,128.3,"Kunigami, Okinawa Prefecture, 905-1504, Japan"
26.73,128.31,"Ada, Kunigami, Okinawa Prefecture, 905-1503, Japan"
26.73,128.32,"Ada, Kunigami, Okinawa Prefecture, 905-1503, Japan"
26.73,128.33,"Kunigami, Okinawa Prefecture, Japan"
26.73,128.34,"Kunigami, Okinawa Prefecture, Japan"
26.73,128.35,"Kunigami, Okinawa Prefecture, Japan"
26.73,128.36,"Kunigami, Okinawa Prefecture, Japan"
26.73,128.37,"Kunigami, Okinawa Prefecture, Japan"
26.73,128.38,"Kunigami, Okinawa Prefecture, Japan"
26.73,128.39,"Kunigami, Okinawa Prefecture, Japan"
26.73,128.4,"Kunigami, Okinawa Prefecture, Japan"
26.73,128.41,"Kunigami, Okinawa Prefecture, Japan"
26.73,128.42,"Kunigami, Okinawa Prefecture, Japan"
26.73,128.43,"Kunigami, Okinawa Prefecture, Japan"
26.73,128.44,"Kunigami, Okinawa Prefecture, Japan"
26.73,128.45,"Kunigami, Okinawa Prefecture, Japan"
26.73,128.46,"Kunigami, Okinawa Prefecture, Japan"
26.73,128.47,"Kunigami, Okinawa Prefecture, Japan"
26.73,128.48,"Kunigami, Okinawa Prefecture, Japan"
26.73,128.49,"Kunigami, Okinawa Prefecture, Japan"
26.73,128.5,"Kunigami, Okinawa Prefecture, Japan"
26.73,128.51,"Kunigami, Okinawa Prefecture, Japan"
26.73,128.52,"Kunigami, Okinawa Prefecture, Japan"
26.73,128.53,"Kunigami, Okinawa Prefecture, Japan"
26.73,128.54,"Kunigami, Okinawa Prefecture, Japan"
26.73,128.55,"Kunigami, Okinawa Prefecture, Japan"
26.73,128.56,
26.73,128.57,
26.73,128.58,
26.73,128.59,
26.73,128.6,
26.73,128.61,
26.73,128.62,
26.73,128.82,
26.73,128.83,
26.73,128.84,
26.73,128.85,
26.73,128.86,
26.73,128.87,
26.73,128.88,
26.73,128.89,
26.73,128.9,
26.73,128.91,
26.73,128.92,
26.73,128.93,
26.73,128.94,
26.73,128.95,
26.73,128.96,
26.73,128.97,
26.73,128.98,
26.73,128.99,
26.73,128.1,"Ogimi, Kunigami, Okinawa Prefecture, Japan"
26.73,128.101,"Ogimi, Kunigami, Okinawa Prefecture, Japan"
26.73,128.63,
26.73,128.64,
26.73,128.65,
26.73,128.66,
26.73,128.67,
26.73,128.68,
26.73,128.69,
26.73,128.7,
26.73,128.71,
26.73,128.72,
26.73,128.73,
26.73,128.74,
26.73,128.75,
26.73,128.76,
26.73,128.77,
26.73,128.78,
26.73,128.79,
26.73,128.8,
26.73,128.81,
26.73,128.102,"Ogimi, Kunigami, Okinawa Prefecture, Japan"
26.73,128.103,"Ogimi, Kunigami, Okinawa Prefecture, Japan"
26.73,128.104,"Ogimi, Kunigami, Okinawa Prefecture, Japan"
26.73,128.105,"Ogimi, Kunigami, Okinawa Prefecture, Japan"
26.73,128.106,"Ogimi, Kunigami, Okinawa Prefecture, Japan"
26.73,128.107,"Ogimi, Kunigami, Okinawa Prefecture, Japan"
26.73,128.108,"Ogimi, Kunigami, Okinawa Prefecture, Japan"
26.73,128.109,"Ogimi, Kunigami, Okinawa Prefecture, Japan"
26.73,128.11,"Ogimi, Kunigami, Okinawa Prefecture, Japan"
26.73,128.111,"Ogimi, Kunigami, Okinawa Prefecture, Japan"
26.73,128.112,"Ogimi, Kunigami, Okinawa Prefecture, Japan"
26.73,128.113,"Ogimi, Kunigami, Okinawa Prefecture, Japan"
26.73,128.114,"Ogimi, Kunigami, Okinawa Prefecture, Japan"
26.73,128.115,"Ogimi, Kunigami, Okinawa Prefecture, Japan"
26.73,128.116,"Ogimi, Kunigami, Okinawa Prefecture, Japan"
26.73,128.117,"Ogimi, Kunigami, Okinawa Prefecture, Japan"
26.73,128.118,"Ogimi, Kunigami, Okinawa Prefecture, Japan"
26.73,128.119,"Ogimi, Kunigami, Okinawa Prefecture, Japan"
26.73,128.12,"Ogimi, Kunigami, Okinawa Prefecture, Japan"
26.73,128.121,"Ogimi, Kunigami, Okinawa Prefecture, Japan"
26.73,128.122,"Ogimi, Kunigami, Okinawa Prefecture, Japan"
26.73,128.123,"Ogimi, Kunigami, Okinawa Prefecture, Japan"
26.73,128.124,"Ogimi, Kunigami, Okinawa Prefecture, Japan"
26.73,128.125,"Kunigami, Okinawa Prefecture, Japan"
26.73,128.126,"Kunigami, Okinawa Prefecture, Japan"
26.73,128.127,"Kunigami, Okinawa Prefecture, Japan"
26.73,128.128,"Kunigami, Okinawa Prefecture, Japan"
26.73,128.129,"Kunigami, Okinawa Prefecture, Japan"
26.73,128.13,"Kunigami, Okinawa Prefecture, Japan"
26.73,128.131,"Kunigami, Okinawa Prefecture, Japan"
26.73,128.132,"Kunigami, Okinawa Prefecture, Japan"
26.73,128.133,"Kunigami, Okinawa Prefecture, Japan"
26.73,128.134,"Kunigami, Okinawa Prefecture, Japan"
26.73,128.135,"Kunigami, Okinawa Prefecture, Japan"
26.73,128.136,"Kunigami, Okinawa Prefecture, Japan"
26.73,128.137,"Kunigami, Okinawa Prefecture, Japan"
26.73,128.138,"Kunigami, Okinawa Prefecture, Japan"
26.73,128.139,"Kunigami, Okinawa Prefecture, Japan"
26.73,128.14,"Kunigami, Okinawa Prefecture, Japan"
26.73,128.141,"Kunigami, Okinawa Prefecture, Japan"
26.73,128.162,"くにがみ鏡地パークゴルフ場, National Highway Route 58, Hanji, Kunigami, Okinawa Prefecture, 905-1414, Japan"
26.73,128.163,"Hanji, Kunigami, Okinawa Prefecture, 905-1414, Japan"
26.73,128.164,"Hanji, Kunigami, Okinawa Prefecture, 905-1414, Japan"
26.73,128.165,"Hanji, Kunigami, Okinawa Prefecture, 905-1414, Japan"
26.73,128.166,"Hanji, Kunigami, Okinawa Prefecture, 905-1414, Japan"
26.73,128.167,"Hanji, Kunigami, Okinawa Prefecture, 905-1414, Japan"
26.73,128.168,"Hanji, Kunigami, Okinawa Prefecture, 905-1414, Japan"
26.73,128.169,"Hiji Bridge, National Highway Route 58, Hanji, Kunigami, Okinawa Prefecture, 905-1414, Japan"
26.73,128.17,"Hanji, Kunigami, Okinawa Prefecture, 905-1412, Japan"
26.73,128.171,"Hanji, Kunigami, Okinawa Prefecture, 905-1412, Japan"
26.73,128.172,"National Highway Route 58, Hentona, Kunigami, Okinawa Prefecture, 905-1499, Japan"
26.73,128.173,"Hiji, Kunigami, Okinawa Prefecture, 905-1412, Japan"
26.73,128.174,"Hiji, Kunigami, Okinawa Prefecture, 905-1412, Japan"
26.73,128.175,"Hiji, Kunigami, Okinawa Prefecture, 905-1412, Japan"
26.73,128.176,"Hiji, Kunigami, Okinawa Prefecture, 905-1412, Japan"
26.73,128.177,"Hiji, Kunigami, Okinawa Prefecture, 905-1412, Japan"
26.73,128.178,"Hiji, Kunigami, Okinawa Prefecture, 905-1412, Japan"
26.73,128.179,"Hiji, Kunigami, Okinawa Prefecture, 905-1412, Japan"
26.73,128.18,"Hiji, Kunigami, Okinawa Prefecture, 905-1412, Japan"
26.73,128.181,"Hiji, Kunigami, Okinawa Prefecture, 905-1412, Japan"
26.73,128.142,"Kunigami, Okinawa Prefecture, Japan"
26.73,128.143,"Kaganji, Kunigami, Okinawa Prefecture, 905-1411, Japan"
26.73,128.144,"Kaganji, Kunigami, Okinawa Prefecture, 905-1411, Japan"
26.73,128.145,"Kaganji, Kunigami, Okinawa Prefecture, 905-1411, Japan"
26.73,128.146,"Kaganji, Kunigami, Okinawa Prefecture, 905-1411, Japan"
26.73,128.147,"Kaganji, Kunigami, Okinawa Prefecture, 905-1411, Japan"
26.73,128.148,"Kaganji, Kunigami, Okinawa Prefecture, 905-1411, Japan"
26.73,128.149,"Kaganji, Kunigami, Okinawa Prefecture, 905-1411, Japan"
26.73,128.15,"Kaganji, Kunigami, Okinawa Prefecture, 905-1411, Japan"
26.73,128.151,"Kaganji, Kunigami, Okinawa Prefecture, 905-1411, Japan"
26.73,128.152,"Kaganji, Kunigami, Okinawa Prefecture, 905-1411, Japan"
26.73,128.153,"Kaganji, Kunigami, Okinawa Prefecture, 905-1411, Japan"
26.73,128.154,"Kaganji, Kunigami, Okinawa Prefecture, 905-1411, Japan"
26.73,128.155,"Kaganji, Kunigami, Okinawa Prefecture, 905-1411, Japan"
26.73,128.156,"Kyochi Beach, National Highway Route 58, Hanji, Kunigami, Okinawa Prefecture, 905-1414, Japan"
26.73,128.157,"Kyochi Beach, National Highway Route 58, Hanji, Kunigami, Okinawa Prefecture, 905-1414, Japan"
26.73,128.158,"Kyochi Beach, National Highway Route 58, Hanji, Kunigami, Okinawa Prefecture, 905-1414, Japan"
26.73,128.159,"Kyochi Beach, National Highway Route 58, Hanji, Kunigami, Okinawa Prefecture, 905-1414, Japan"
26.73,128.16,"Kyochi Beach, National Highway Route 58, Hanji, Kunigami, Okinawa Prefecture, 905-1414, Japan"
26.73,128.161,"くにがみ鏡地パークゴルフ場, National Highway Route 58, Hanji, Kunigami, Okinawa Prefecture, 905-1414, Japan"
44.03,144.58,"Shari, Shari County, Okhotsk Subprefecture, Hokkaido Prefecture, Japan"
4.2,114.04,"Research Crane, Miri–Bintulu Road, Beluru, Miri Division, Sarawak, Malaysia"
36.3048,139.4368,"新宿町, Ashikaga, Tochigi Prefecture, 373-0804, Japan"
29.37,122.66,"Zhejiang, China"
36.51,126.79,"Chungjeol-ro, Sajeom-ri, Cheongyang-gun, South Chungcheong, 33316, South Korea"
34.86,126.99,"Yulgye-ri, Hwasun-gun, South Jeolla, 58165, South Korea"
35.71,126.15,"Gunsan-si, Jeonbuk State, South Korea"
36.49,128.88,"Odae-ri, Andong-si, North Gyeongsang, 36735, South Korea"
35.6693,139.4257,"浅川水再生センター, 根川六号橋, 石田一丁目, Hino, Tokyo, 191-0021, Japan"
35.6383,139.3851,"Tokyo University of Pharmacy and Life Sciences (Hachioji Campus), 2号道路, Nanyodai 3-chome, Hachioji, Tokyo, 192-0392, Japan"
35.9338,139.9307,"Seto, Noda, Chiba Prefecture, 278-0012, Japan"
36.0357,140.2146,"Ibaraki Univerity Ami Campus, Ami-Miho Bypass, 岡崎三丁目, Ami, Inashiki County, Ibaraki Prefecture, 300-0335, Japan"
36.035702,140.214615,"Ibaraki Univerity Ami Campus, Ami-Miho Bypass, 岡崎三丁目, Ami, Inashiki County, Ibaraki Prefecture, 300-0335, Japan"
33.87,137.73,
32.92,138.0,
31.0,138.0,
18.38,108.46,
18.38,108.47,
35.3783,137.2383,"明世町山野内, Mizunami, Gifu Prefecture, Chubu Region, 509-6134, Japan"
40.1,116.6,"N2, 南法信府前街, Nanfaxin, Shunyi District, Beijing, 100621, China"
38.07,140.42,"Shichikashuku, Katta County, Miyagi Prefecture, Japan"
34.47,137.29,"Tahara, Aichi Prefecture, Chubu Region, 441-3492, Japan"
38.48,140.4,"楯岡馬場, Murayama, Yamagata Prefecture, 995-0017, Japan"
38.08,140.44,"Shichikashuku, Katta County, Miyagi Prefecture, Japan"
35.63,139.63,"Kamiyoga 4-chome, Setagaya, Tokyo, 158-0098, Japan"
35.673889,136.499167,"Tokuyama Bypass, Ibigawa, Ibi County, Gifu Prefecture, Chubu Region, Japan"
31.237222,130.564444,"Ikeda, Ibusuki, Kagoshima Prefecture, Japan"
35.389167,136.130833,"Nagahama, Shiga Prefecture, Japan"
43.590556,144.33,"Teshikaga, Kawakami County, Kushiro Subprefecture, Hokkaido Prefecture, Japan"
43.587778,144.530556,"Teshikaga, Kawakami County, Kushiro Subprefecture, Hokkaido Prefecture, Japan"
35.468472,138.582722,"本栖湖畔線, Minobu, Minamikoma County, Yamanashi Prefecture, Chubu Region, 401-0337, Japan"
35.497083,138.685972,"青木ヶ原船津線, Saikominami, Fujikawaguchiko, Minamitsuru County, Yamanashi Prefecture, Chubu Region, 401-0332, Japan"
42.604194,140.818806,"Toyako, Abuta County, Iburi Subprefecture, Hokkaido Prefecture, Japan"
36.732139,139.473861,"中禅寺湖, 大日崎, Nikkō, Tochigi Prefecture, 321-1661, Japan"
37.474333,140.094583,"Aizuwakamatsu, Fukushima Prefecture, Japan"
36.38,127.4,"SK Deadeok R&D Complex, Expo-ro 269beon-gil, Wonchon-dong, Jeonmin-dong, Yuseong-gu, Daejeon, 34122, South Korea"
36.49,139.99,"Mooka, Tochigi Prefecture, 321-4361, Japan"
35.95,139.95,"野木崎, Moriya, Ibaraki Prefecture, 302-0117, Japan"
36.56,140.05,"大字上延生, Haga, Haga County, Tochigi Prefecture, 321-3325, Japan"
37.5,137.4,"Suzu, Ishikawa Prefecture, Chubu Region, Japan"
37.919,139.036,"新潟大学 旭町キャンパス, West avenue, 学校町通二番町, Chuo Ward, Niigata, Niigata Prefecture, Chubu Region, 951-8550, Japan"
40.1097,-88.2042,"23, East Illinois Street, Historic East Urbana, Urbana, Champaign County, Illinois, 61802, United States"
41.82,-87.77,"6001, Pershing Road, Stickney, Stickney Township, Cook County, Illinois, 60804, United States"
6.08,116.55,"Kota Belud, West Coast Division, Sabah, Malaysia"
34.95,-119.19,"Tule Elk Trail, Kern County, California, United States"
34.95,-119.2,"Kern County, California, United States"
34.95,-119.21,"Kern County, California, United States"
34.95,-119.22,"Kern County, California, United States"
34.95,-119.23,"Kern County, California, United States"
34.95,-119.24,"Kern County, California, United States"
34.95,-119.25,"Kern County, California, United States"
34.95,-119.26,"Kern County, California, United States"
34.95,-119.27,"Kern County, California, United States"
34.95,-119.28,"Kern County, California, United States"
34.95,-119.29,"Wind Wolves Preserve, 16019, Kern County, California, 93311, United States"
34.95,-119.3,"Wind Wolves Preserve, 16019, Kern County, California, 93311, United States"
31.658189,131.385433,"Kitagocho-Ofuji, Nichinan, Miyazaki Prefecture, 889-2402, Japan"
26.164889,127.768083,"Shinzato Steep Incline, Sashiki-Shinzato, Nanjo, Okinawa Prefecture, 901-1495, Japan"
26.214056,127.665083,"Nishi 3-chome, Naha, Okinawa Prefecture, 900-8585, Japan"
26.234639,127.708472,"National Highway Route 330, Ohira 2-chome, Urasoe, Okinawa Prefecture, 901-2501, Japan"
26.288722,127.746055,"Oyama 7-chome, Ginowan, Okinawa Prefecture, 901-2203, Japan"
32.4,119.42,"扬州大学瘦西湖校区, 念四桥路, 虹桥社区, Shuangqiao, Hanjiang District, Yangzhou City, Jiangsu, 225100, China"
38.88,-77.02,"815, 6th Street Southwest, Southwest Waterfront, Ward 6, Washington, District of Columbia, 20024, United States"
37.2767,126.9908,"Sehwa-ro, Seodun-dong, Gwonseon-gu, Suwon-si, 16442, South Korea"
34.294804,134.075289,"太田上町志度線, 字平塚, Hayashicho, Takamatsu, Kagawa Prefecture, 761-8076, Japan"
44.98593,142.00912,"Horonobe, Teshio, Soya Subprefecture, Hokkaido Prefecture, 098-2941, Japan"
32.89155,-117.23836,"3515, John Hopkins Court, Torrey Pines, San Diego, San Diego County, California, 92121, United States"
29.54,121.76,"311省道, Xiangshan County, Ningbo, Zhejiang, China"
30.23,121.93,"Cengang, 舟山群岛新区, Dinghai District, Zhoushan, Zhejiang, China"
30.1,121.79,"Jintang, 舟山群岛新区, Dinghai District, Zhoushan, Zhejiang, China"
29.14,121.83,"Xiangshan County, Ningbo, Zhejiang, China"
28.94,121.78,"Sanmen County, Taizhou, Zhejiang, 317100, China"
29.36,122.33,"Xiangshan County, Ningbo, Zhejiang, China"
29.35,122.25,"Xiangshan County, Ningbo, Zhejiang, China"
29.13,122.22,"Xiangshan County, Ningbo, Zhejiang, China"
29.66,122.0,"Xiangshan County, Ningbo, Zhejiang, China"
29.66,121.85,"Xianxiangzhen, Ningbo, Zhejiang, China"
29.51,121.59,"杨村, Ningbo, Zhejiang, China"
28.91,122.25,"Xiangshan County, Ningbo, Zhejiang, China"
28.88,122.25,"Xiangshan County, Ningbo, Zhejiang, China"
28.88,122.11,"Xiangshan County, Ningbo, Zhejiang, China"
28.87,122.26,"Xiangshan County, Ningbo, Zhejiang, China"
28.86,122.24,"Xiangshan County, Ningbo, Zhejiang, China"
28.84,122.22,"Xiangshan County, Ningbo, Zhejiang, China"
30.2,122.79,"Dongji, 舟山群岛新区, Putuo District, Zhoushan, Zhejiang, China"
30.2,122.5,"长涂镇, 舟山群岛新区, Daishan County, Zhoushan, Zhejiang, China"
30.13,122.66,"Dongji, 舟山群岛新区, Putuo District, Zhoushan, Zhejiang, China"
29.91,122.2,"Taohua, 舟山群岛新区, Putuo District, Zhoushan, Zhejiang, China"
29.9,122.3,"沙头村, Zhoushan, Zhejiang, China"
29.9,122.49,"朱家尖街道, 舟山群岛新区, Putuo District, Zhoushan, Zhejiang, 316111, China"
29.89,122.29,"沙头村, Zhoushan, Zhejiang, China"
-18.05,47.03,"Tsiafahy, Kiangara, District d'Ankazobe, Analamanga, Province d’Antananarivo, Madagascar"
41.1252,122.0787,"Zhenxing Subdistrict, Xinglongtai District, Panjin City, Liaoning, China"
45.5078,116.9651,"乌拉盖街, Ulyastai Industrial Zone, Uliastai, Uliastai Town, East Ujimqin Banner, Xilingol League, Inner Mongolia, China"
38.7302,117.4962,"建设路, 大港油田, Binhai New Area, Tianjin, 300280, China"
42.5628,115.4003,"Ûlaan Had Hôt, Arxaan Ders Gaqaa, Ih Nur Sum, Zhengxiangbai Banner, Xilingol League, Inner Mongolia, China"
46.6025,125.0156,"中七路（世纪大道）, Huizhan Subdistrict, Daqing, Sartu District, Daqing City, Heilongjiang, China"
5.3653,85.4544,
8.7349,93.3374,
7.5349,94.5374,
6.9349,95.1374,
37.4668,118.4925,"Dongying District, Dongying, Shandong, 257000, China"
39.9918,116.3096,"Zhongguancun North Street, 科源社区, Dongsheng, Haidian District, Beijing, 100871, China"
-33.9859,24.2066,"Kou-Kamma Ward 5, Kou-Kamma Local Municipality, Sarah Baartman District Municipality, Eastern Cape, 6304, South Africa"
-33.8689,23.985,"Kou-Kamma Ward 4, Kou-Kamma Local Municipality, Sarah Baartman District Municipality, Eastern Cape, South Africa"
-33.8591,23.9719,"Kou-Kamma Ward 3, Kou-Kamma Local Municipality, Sarah Baartman District Municipality, Eastern Cape, South Africa"
-33.869,23.986,"Kou-Kamma Ward 4, Kou-Kamma Local Municipality, Sarah Baartman District Municipality, Eastern Cape, South Africa"
-34.03,24.0069,"Dolphin Trail, Kou-Kamma Ward 6, Kou-Kamma Local Municipality, Sarah Baartman District Municipality, Eastern Cape, South Africa"
-33.9846,24.2183,"Kou-Kamma Ward 5, Kou-Kamma Local Municipality, Sarah Baartman District Municipality, Eastern Cape, 6304, South Africa"
-33.9833,24.2043,"Kou-Kamma Ward 5, Kou-Kamma Local Municipality, Sarah Baartman District Municipality, Eastern Cape, 6304, South Africa"
-34.0309,24.3365,"Kou-Kamma Ward 5, Kou-Kamma Local Municipality, Sarah Baartman District Municipality, Eastern Cape, South Africa"
-34.0475,24.3466,"Kou-Kamma Ward 5, Kou-Kamma Local Municipality, Sarah Baartman District Municipality, Eastern Cape, 6304, South Africa"
-34.0467,24.3469,"Kou-Kamma Ward 5, Kou-Kamma Local Municipality, Sarah Baartman District Municipality, Eastern Cape, 6304, South Africa"
-33.9829,24.2165,"Kou-Kamma Ward 5, Kou-Kamma Local Municipality, Sarah Baartman District Municipality, Eastern Cape, 6304, South Africa"
49.25,-123.1,"East 23rd Avenue, Riley Park, Vancouver, Metro Vancouver Regional District, British Columbia, V5V, Canada"
22.3,114.2,"North Point (East) Ferry Pier, Island Eastern Corridor, Fort Street Area, North Point, Eastern District, Hong Kong Island, Hong Kong, 000000, China"
35.0,136.0,"Japan Ace Golf Club, ishibe-kusatsu line, 御園, Ritto, Shiga Prefecture, 520-3003, Japan"
52.32,5.55,"Veerpad, Zeewolde, Flevoland, Netherlands, 3892 HG, Netherlands"
32.82,-97.04,"15066, Frye Road, Fort Worth, Tarrant County, Texas, 76155, United States"
40.52,-88.98,"1076, North Walnut Street, Northgate, Normal, McLean County, Illinois, 61761, United States"
33.83,-118.26,"865, East Calbas Street, Keystone, Carson, California, 90745, United States"
39.88,-88.93,"Grand Prix Drive, Decatur, Macon County, Illinois, 62526, United States"
42.35,-70.96,"Deer Island Treatment Plant, Tafts Avenue, Boston, Suffolk County, Massachusetts, 02152, United States"
40.15,-87.61,"1507, Eastview Avenue, Danville, Vermilion County, Illinois, 61832, United States"
40.42,-86.96,"2962, Newman Road, West Lafayette, Tippecanoe County, Indiana, 47906, United States"
41.51,-90.49,"Campo-Bello Avenue, Moline, Rock Island County, Illinois, 61265, United States"
35.25,-97.32,"Norman, Cleveland County, Oklahoma, 73026, United States"
37.76,-122.21,"Amazon Delivery Station DSJ9, 5800, Coliseum Way, East Oakland, Oakland, Alameda County, California, 94621, United States"
44.78,-89.61,"345, Andrys Lane, Kronenwetter, Marathon County, Wisconsin, 54455, United States"
40.07,-75.18,"8267, Mansfield Avenue, Cedarbrook, Philadelphia, Philadelphia County, Pennsylvania, 19150, United States"
40.32,-88.12,"County Road 1800 East, Champaign County, Illinois, 60949, United States"
37.76,-122.43,"567;569, Sanchez Street, Castro District, Mission District, San Francisco, California, 94143, United States"
36.15,-95.86,"Pearl Harbor Memorial Expressway, Rosewood, Tulsa, Tulsa County, Oklahoma, 74128, United States"
40.11,-88.2,"725, East High Street, Historic East Urbana, Urbana, Champaign County, Illinois, 61801, United States"
